StringID   Type       x          y          demand     ReadyTime    DueDate      ServiceTime 
C30        c2         20.0       55.0       10.0       334.0        428.0        90.0        
C31        c2         10.0       35.0       20.0       451.0        533.0        90.0        
C32        c1         10.0       40.0       30.0       192.0        416.0        90.0        
C33        c1         8.0        40.0       40.0       218.0        574.0        90.0        
C34        c2         8.0        45.0       20.0       186.0        252.0        90.0        
C35        c2         5.0        35.0       10.0       564.0        816.0        90.0        
C36        c2         5.0        45.0       10.0       195.0        429.0        90.0        
C37        c1         2.0        40.0       20.0       560.0        628.0        90.0        
C38        c1         0.0        40.0       30.0       417.0        587.0        90.0        
C39        c2         0.0        45.0       20.0       302.0        512.0        90.0        
C40        c1         35.0       30.0       10.0       106.0        236.0        90.0        
C41        c1         35.0       32.0       10.0       19.0         181.0        90.0        
C42        c1         33.0       32.0       20.0       225.0        303.0        90.0        
C43        c2         33.0       35.0       10.0       738.0        900.0        90.0        
C44        c1         32.0       30.0       10.0       264.0        448.0        90.0        
C45        c1         30.0       30.0       10.0       393.0        503.0        90.0        
C46        c1         30.0       32.0       30.0       533.0        733.0        90.0        
C47        c1         30.0       35.0       10.0       664.0        788.0        90.0        
C48        c1         28.0       30.0       10.0       471.0        609.0        90.0        
C49        c1         28.0       35.0       10.0       943.0        1126.0       90.0        
C50        c2         26.0       32.0       10.0       903.0        995.0        90.0        
C51        c2         25.0       30.0       10.0       747.0        965.0        90.0        
C52        c2         25.0       35.0       10.0       961.0        1124.0       90.0        
C53        c2         44.0       5.0        20.0       327.0        621.0        90.0        
C54        c2         42.0       10.0       40.0       769.0        909.0        90.0        
C55        c1         42.0       15.0       10.0       861.0        1007.0       90.0        
C56        c1         40.0       5.0        30.0       301.0        459.0        90.0        
C57        c1         40.0       15.0       40.0       820.0        1111.0       90.0        
C58        c1         38.0       5.0        30.0       188.0        388.0        90.0        
C59        c1         38.0       15.0       10.0       36.0         180.0        90.0        
C60        c2         35.0       5.0        20.0       128.0        262.0        90.0        
C61        c1         50.0       30.0       10.0       739.0        1123.0       90.0        
C62        c2         50.0       35.0       20.0       119.0        279.0        90.0        
C63        c1         50.0       40.0       50.0       15.0         264.0        90.0        
C64        c1         48.0       30.0       10.0       204.0        384.0        90.0        
C65        c1         48.0       40.0       10.0       13.0         282.0        90.0        
C66        c1         47.0       35.0       10.0       957.0        1129.0       90.0        
C67        c1         47.0       40.0       10.0       13.0         306.0        90.0        
C68        c2         45.0       30.0       10.0       277.0        497.0        90.0        
C69        c1         45.0       35.0       10.0       361.0        603.0        90.0        
C70        c2         95.0       30.0       30.0       363.0        471.0        90.0        
C71        c2         95.0       35.0       20.0       421.0        603.0        90.0        
C72        c2         53.0       30.0       10.0       891.0        967.0        90.0        
C73        c2         92.0       30.0       10.0       187.0        477.0        90.0        
C74        c2         53.0       35.0       50.0       20.0         215.0        90.0        
C75        c2         45.0       65.0       20.0       16.0         313.0        90.0        
C76        c1         90.0       35.0       10.0       509.0        705.0        90.0        
C77        c1         88.0       30.0       10.0       459.0        675.0        90.0        
C78        c1         88.0       35.0       20.0       597.0        801.0        90.0        
C79        c1         87.0       30.0       10.0       393.0        559.0        90.0        
C80        c2         85.0       25.0       10.0       614.0        712.0        90.0        
C81        c2         85.0       35.0       30.0       700.0        884.0        90.0        
C82        c2         75.0       55.0       20.0       370.0        618.0        90.0        
C83        c2         72.0       55.0       10.0       498.0        676.0        90.0        
C84        c2         70.0       58.0       20.0       599.0        761.0        90.0        
C85        c2         68.0       60.0       30.0       635.0        911.0        90.0        
C86        c1         66.0       55.0       10.0       91.0         323.0        90.0        
C87        c1         65.0       55.0       20.0       40.0         192.0        90.0        
C88        c2         65.0       60.0       30.0       789.0        943.0        90.0        
C89        c2         63.0       58.0       10.0       877.0        1041.0       90.0        
C90        c2         60.0       55.0       10.0       21.0         210.0        90.0        
C91        c2         60.0       60.0       10.0       733.0        1123.0       90.0        
C92        c1         67.0       85.0       20.0       405.0        573.0        90.0        
C93        c2         65.0       85.0       40.0       450.0        712.0        90.0        
C94        c2         65.0       82.0       10.0       334.0        456.0        90.0        
C95        c2         62.0       80.0       30.0       242.0        362.0        90.0        
C96        c2         60.0       80.0       10.0       97.0         323.0        90.0        
C97        c2         60.0       85.0       30.0       585.0        767.0        90.0        
C98        c2         58.0       75.0       20.0       103.0        325.0        90.0        
C99        c2         55.0       80.0       10.0       781.0        951.0        90.0        
C100       c2         55.0       85.0       20.0       716.0        826.0        90.0        

E Battery capacity        79.69     
W^1 Truck load capacity   50.00     
W^2 Trailer load capacity 150.00    
F^1 Truck cost            850.00    
F^2 Complete vehicle cost 1000.00   
alpha Energy consumption per unit distance 1.00      
beta Energy replenished per unit waiting time 3.39      
v Average velocity        1.00      
